taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Is Public	Pubmed ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Latitude	Longitude	pH	Pressure	Salinity	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	CRISPR Arrays  * assembled	CDS Count  * assembled	RNA Count  * assembled	CheckM2 Completeness	CheckM2 Contamination	Included_in_final_dataset
3300035463	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_D13	DOE Joint Genome Institute  (JGI)	3300035463	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374440	Gp0403227	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				38237	39	8	0	39	0			Excluded
3300045357	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Youngduk WWTP, Yongin-si, South Korea - YIF8010	Macrogen Inc	3300045357	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490055	Gp0561222	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.27091	127.08686				345795961	813720	596954	494	808296	5424			Included
3300007437	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge D93_LNv2	DOE Joint Genome Institute  (JGI)	3300007437	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099910	Gp0123848	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				5727250	5655	293	2	5590	65			Excluded
3300035486	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_M19	DOE Joint Genome Institute  (JGI)	3300035486	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374513	Gp0403300	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				23423	21	4	0	21	0			Excluded
3300036080	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_I13	DOE Joint Genome Institute  (JGI)	3300036080	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374444	Gp0403231	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				104807	142	33	0	142	0			Excluded
3300045330	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of activated sludge viral communities from Giheung WWTP, Yongin-si, South Korea - GAF801	Macrogen Inc	3300045330	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490003	Gp0561176	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.25258	127.09675				415848519	898333	576578	231	886376	11957			Included
3300045329	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater effluent viral communities from Youngduk WWTP, Yongin-si, South Korea - Filter-treat	Macrogen Inc	3300045329	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490002	Gp0561175	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.27091	127.08686				53152928	114458	89645	86	110307	4151			Included
3300045324	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Dong-bu WWTP, Yongin-si, South Korea - DIF8014	Macrogen Inc	3300045324	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0489994	Gp0561167	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.2232	127.022138				212312185	488223	359567	141	484681	3542			Included
3300007450	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge DR05_HN	DOE Joint Genome Institute  (JGI)	3300007450	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099736	Gp0123854	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				10107779	10582	498	2	10456	126			Excluded
3300085334	*Microbiome	Permanent Draft	SIP Metagenome Study - Biomass microbial communities from full-scale Anaerobic Digestion (AD) reactors in various Waste Water Treatment Plants (WWTP), Canada.	Co-assembly of SIP metagenomes from Anaerobic PAO acetate SIP Unlabeled-2	DOE Joint Genome Institute  (JGI)	3300085334	Combined Assembly SIP Metagenome	Engineered	WWTP	Mixed liquor	Unclassified	Unclassified									Ga0604824	Gp0615620	Gs0150043	Yes		Mixed, Engineered	WWTP	Unclassified	Mixed liquor	Unclassified		0.000000	49.8112074	-119.6380943				4179233357	7330697	4456560	3312	7286580	44117			Excluded
3300036058	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_G5	DOE Joint Genome Institute  (JGI)	3300036058	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374366	Gp0403153	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				91287	113	22	0	113	0			Excluded
3300033068	*Microbiome	Finished	Seoul Wastewater Treatment Plant Virome, South Korea	Raw sewage viral community from Seonam wastewater treatment plant, Seoul, South Korea - SWWTP-input v.1	Macrogen	3300033068	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Seoul Wastewater Treatment Plant Virome, South Korea								Ga0364484	Gp0389333	Gs0130419	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.577125	126.82583				47668010	66984	2285	19	66197	787			Included
3300049814	*Microbiome	Permanent Draft	Plastic Vectors Project Mesocosm Enrichment	Effluent wastewater microbial community from Llanrwst WWTP, North Wales, UK - Effluent2	Novogene	3300049814	Metagenome Analysis	Engineered	WWTP	Wastewater	Wastewater effluent	Unclassified	Plastic Vectors Project Mesocosm Enrichment								Ga0506434	Gp0595076	Gs0154304	Yes		Engineered	WWTP	Wastewater effluent	Wastewater	Unclassified			53.1415	-3.7939				71172442	98379	29806	38	97745	634			Excluded
3300056825	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Activated sludge microbial communities from bioreactor in WWTP, Madison, WI, USA - RS_2020-07-02_SampleB	DOE Joint Genome Institute  (JGI)	3300056825	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0558119	Gp0648940	Gs0156633	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			43.03331	-89.35633				1052629354	1051299	24945	407	1039203	12096			Included
3300045318	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of activated sludge viral communities from Dong-bu WWTP, Yongin-si, South Korea - DAF806	Macrogen Inc	3300045318	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0489988	Gp0561161	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.2232	127.022138				143148062	311501	165268	111	305966	5535			Included
3300056872	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Activated sludge microbial communities from bioreactor in WWTP, Madison, WI, USA - RS_2021-01-27_SampleB (version 2)	DOE Joint Genome Institute  (JGI)	3300056872	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0569289	Gp0615592	Gs0156633	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			43.03331	-89.35633				132706199	166221	33443	45	164590	1631			Included
3300076239	*Microbiome	Permanent Draft	Wastewater, downstream water, and sediment viral communities from Conwy River catchment area, North Wales, UK	Wastewater influent viral communities from WWTP in Conwy River catchment area, Tal-y-Bont, Wales, UK	University of Liverpool	3300076239	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified									Ga0564962	Gp0661815	Gs0159147	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			53.2022	-3.8392				273522158	656143	419072	148	650761	5382			Excluded
3300035282	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Enriched cells from from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_H3	DOE Joint Genome Institute  (JGI)	3300035282	Metagenome - Cell Enrichment	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0392243	Gp0432323	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				1327791	1325	173	1	1301	24			Excluded
3300036066	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_C8	DOE Joint Genome Institute  (JGI)	3300036066	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374387	Gp0403174	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				48117	77	18	0	77	0			Excluded
3300035460	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_K11	DOE Joint Genome Institute  (JGI)	3300035460	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374425	Gp0403212	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				176052	210	36	0	209	1			Excluded
3300036083	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_E15	DOE Joint Genome Institute  (JGI)	3300036083	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374462	Gp0403249	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				64919	88	18	0	88	0			Excluded
3300045374	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Giheung WWTP, Yongin-si, South Korea - GIPR1	Macrogen Inc	3300045374	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490017	Gp0561190	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.25258	127.09675				31695173	67869	57994	17	63754	4115			Included
3300045379	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater effluent viral communities from Seochun WWTP, Yongin-si, South Korea - SEF809	Macrogen Inc	3300045379	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490030	Gp0561203	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.23916	127.06942				487387848	1048433	666227	234	1031245	17188			Included
3300036971	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Wastewater microbial communities from Lulu Island WWTP, Vancouver, Canada - SCT 61 I	DOE Joint Genome Institute  (JGI)	3300036971	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations								Ga0377231	Gp0406108	Gs0127566	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified		0.000000	49.1151	-123.147				987649671	2045504	1493552	1645	2032656	12848			Included
3300045392	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of activated sludge viral communities from Seochun WWTP, Yongin-si, South Korea - SAF805	Macrogen Inc	3300045392	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490023	Gp0561196	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.23916	127.06942				497945752	1033461	624834	197	1017646	15815			Included
3300036065	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_K7	DOE Joint Genome Institute  (JGI)	3300036065	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374382	Gp0403169	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				115298	140	21	0	140	0			Excluded
3300045633	*Microbiome	Permanent Draft	Activated sludge-derived biofilm microbial communities from WWTP in Linden, New Jersey, USA	Activated sludge-derived biofilm microbial communities from WWTP in Linden, New Jersey, USA Combined Assembly of Gp0545613, Gp0545614	New Jersey Institute of Technology	3300045633	Combined Assembly	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Activated sludge-derived biofilm microbial communities from WWTP in Linden, New Jersey, USA								Ga0486160	Gp0545613	Gs0151925	Yes		Mixed, Engineered	WWTP	Unclassified	Activated sludge	Unclassified			n/a	n/a				96137763	187458	6869	14	185702	1756			Excluded
3300007481	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C42_LAv2	DOE Joint Genome Institute  (JGI)	3300007481	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099887	Gp0123794	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				28778033	29305	2653	7	28931	374			Excluded
